scene_id,im_id,obj_id,score,R,t,time
2,438,6,1,0.9416716820499578 0.24336131018858495 0.23244293047648987 -0.28684490965645576 0.9416333181469441 0.1762007149808359 -0.17599557105047436 -0.23259829504722007 0.9565163836086371,-271.24551567544654 -317.4806891894272 25.15467225256586,5
2,442,6,1,0.9999998880047567 -0.0002888590514111833 0.00037490121617483885 0.0002888573716222087 0.9999999582704256 4.5347549305074786e-06 -0.00037490251043503786 -4.426461442719187e-06 0.9999999297142543,-0.43603540246914463 -0.08270324225213876 0.10915306780725587,5
2,446,6,1,0.8552631155687072 -0.2509244585260968 0.45338936827090925 -0.015334391630768877 0.8623029119845157 0.5061605915283602 -0.5179670448793274 -0.43985293462293784 0.7336481011510669,-565.0035440823876 -695.7122736280421 363.4588080669844,5
2,453,6,1,0.9971087478098717 0.061553025719471716 -0.04455749169114559 -0.05847911737631074 0.996018723137022 0.06728221155241895 0.04852151967855262 -0.06448199892431097 0.9967385484382592,-17.49811056253006 -76.47082550574905 -177.13597423397133,5
2,473,6,1,0.9999990839147955 0.0007313432344356746 0.0011389936978439957 -0.0007311534731631875 0.9999997187607894 -0.0001670118011227184 -0.0011391155204650144 0.0001661788689273358 0.9999993373999879,-1.3610819131549476 0.04450198114167847 0.0039334330706424225,5
2,474,6,1,0.9999993860870153 0.0011060247171580384 6.734179489481518e-05 -0.0011060303773207103 0.9999993848141537 8.407210480979033e-05 -6.724876764108156e-05 -8.414653526771232e-05 0.9999999941984815,0.1583416468384513 -0.0012909852118525578 -0.07146236855192001,5
2,476,6,1,0.999999210165123 0.0012367673074917263 0.00022377613224421056 -0.001236918492054817 0.9999990060313966 0.0006767339678805662 -0.00022293894737177716 -0.0006770102262089461 0.9999997459776576,0.09728687255150703 -0.67521595840401 -0.15595375353905183,5
2,477,6,1,0.9980842827811229 0.016203851272229564 -0.05970929298893585 -0.01919411274613536 0.9985721629006438 -0.049851996106661495 0.05881624351469384 0.05090256068094617 0.9969701995621246,84.64785192067598 60.285542587690486 22.75027714969906,5
2,480,6,1,0.9073502343842152 -0.40153674050240534 0.12443391093112022 0.3133466480175683 0.8433509199491606 0.43654679473918884 -0.28023103029297813 -0.3571098876362973 0.8910348465763432,-465.59168906349436 -537.7623441671819 -181.21893555336345,5
2,491,6,1,0.9749031299133724 0.18637430203227254 -0.12177235658020001 -0.2219151481054965 0.8573032634098866 -0.4645264056951729 0.0178200540523194 0.4798913773852824 0.8771469156217951,189.64610931661892 416.7319874375496 208.98736226023718,5
2,494,6,1,-0.21755712663814028 0.8886353011981367 -0.40372787631454515 0.9075816206022311 0.031990699434266044 -0.41865522461177224 -0.3591162744766423 -0.4574974279864341 -0.8134688714338202,365.9352754334326 634.9673881122533 2262.84667303471,5
2,499,6,1,0.9792079351320622 0.07185111492766735 -0.18970829464748049 -0.019768662758720742 0.9645200471944927 0.26326845335639393 0.20189358520551384 -0.25404427929710816 0.9458860842666404,266.3974254177301 -447.5969297174895 -113.22803570568499,5
2,501,6,1,0.9936378889561177 0.11209505807608997 -0.010883179027668968 -0.0974778953458041 0.9043989127855854 0.4154042205746161 0.056407495510639075 -0.41170050340893427 0.9095718168144,-141.45435495409623 -489.7332776888428 -854.5210047976257,5
2,503,6,1,0.9999931162926249 -0.002379222646846424 -0.0028472209192102887 0.0023869135598457367 0.9999935039854204 0.0027008573860661245 0.002840776482562604 -0.002707634864373809 0.999992299321558,4.029704063987364 -4.019912844639684 -0.11940327160618835,5
2,521,6,1,0.9999998817567002 0.000125372099526737 -0.0004698600029469351 -0.00012503412877768686 0.9999997335147777 0.0007192613158581995 0.00046995005303753293 -0.0007192024822742504 0.9999996309473005,0.5615068828914929 -0.7727291753434997 -0.21882431897097376,5
2,527,6,1,0.9999999221668667 0.0003162486329043035 0.00023590901320141855 -0.00031633182964135864 0.9999998877646958 0.00035271060297231704 -0.0002357974424783138 -0.000352785201049588 0.9999999099710803,-0.2596383987278532 -0.33708633132954446 0.004473757400091927,5
2,529,6,1,0.991298447680552 0.12510131539486694 -0.04095178277684425 -0.10916668890670517 0.9551457409934869 0.2752803071328373 0.07355284943001456 -0.2684143706072326 0.960491386735065,77.32640945280527 -385.78866205722903 10.471257208966563,5
2,532,6,1,0.9999999186150472 0.00036232080135945033 -0.00017746418780179019 -0.0003621112407832805 0.9999992388588155 0.0011794732892467241 0.000177891400433991 -0.0011794089314779987 0.9999992886743587,0.3077374420673067 -1.2410888526954977 -0.3675733170996409,5
2,535,6,1,0.9998151064610645 -0.009772741174870387 -0.016560387138555968 0.010124568080853455 0.9997219451474391 0.021296138424548264 0.016347660793704435 -0.02145986767317891 0.999636047802411,14.903082404481964 -23.41362252358863 5.975410439921006,5
2,540,6,1,0.931865927121419 -0.3353602531690665 0.13841746444910513 0.3415881586928752 0.9395612826824885 -0.023283597764265772 -0.12224329720254809 0.06897895822942597 0.9901002371531045,-189.34102535683704 -50.277104065037236 56.0215430825283,5
2,543,6,1,0.9190597807499095 0.2790865906804079 -0.2782800645219069 -0.35538635163516896 0.8921008615780535 -0.2790279445559874 0.1703809275692971 0.3553402984099635 0.9190775875009387,569.1024441299651 396.40670679261217 21.97576658474307,5
2,549,6,1,0.9575659242913507 -0.19890548181117254 -0.20857638874406487 0.2675972490669021 0.8823615107923151 0.38707864390085894 0.10704771332390256 -0.4264677872685891 0.8981458753979533,181.17713993566093 -631.197976388004 13.620457663595573,5
2,560,6,1,0.9999996510535321 0.0007190028357334233 0.0004253560107303489 -0.0007188528881730549 0.9999996794722651 -0.00035257040577948984 -0.0004256093735131583 0.0003522645143543002 0.9999998473831747,-0.37338245131275016 0.498287878971567 0.11306228659850603,5
2,563,6,1,0.9816288164167514 0.14345049525932144 0.12580469860106175 -0.161815530381187 0.9752694005774322 0.15055009274255687 -0.10109698762922537 -0.16814146337888436 0.9805650653501295,-110.60608610987383 -181.24860443597828 -25.358869827980925,5
2,571,6,1,0.9999980969091982 0.0006804562479887921 -0.0018284302768146188 -0.0006775034207995856 0.9999984662413322 0.0016150864058497028 0.0018295264680796425 -0.0016138445644263422 0.9999970241648852,2.0764967198426234 -1.6545813013970392 -0.5251468570779707,5
2,575,6,1,0.8978346962339836 0.43891673110243645 -0.035284010497415065 -0.43709273866834086 0.8786600482827541 -0.19211053421183527 -0.053317877319333906 0.18790588790694907 0.9807387935878037,75.24628708258993 210.4863255299315 31.171752258065126,5
2,589,6,1,0.9999995855605172 -4.0427710603863076e-05 0.0009095297658060775 4.007452612880824e-05 0.9999999237967869 0.0003883303395415538 -0.0009095453958034849 -0.0003882937296280642 0.9999995109774567,-0.9001020042385903 -0.30674401377234517 0.02943337074827923,5
2,603,6,1,0.9003347821399548 0.31365903269194095 0.30168740656473575 -0.3179798162026256 0.9474118403860684 -0.036050536528967954 -0.29712979749049806 -0.06347295413826468 0.9527250744764814,-153.84740701178444 24.75468983054685 107.04736774464297,5
2,607,6,1,0.9999992010072349 0.0005146872820930848 0.0011545916566040038 -0.0005137360812055292 0.999999528560078 -0.0008239871731106352 -0.0011550152080020137 0.0008233933593576048 0.9999989939811167,-1.0901587257470062 1.0494375372125546 0.12519764553348978,5
2,611,6,1,0.930174426342715 0.36468086684618395 -0.042230343762697645 -0.36700953305910233 0.9265215244891025 -0.08283638875595996 0.008918476424782634 0.09255122913664994 0.995667982192636,123.03132157982888 296.35137179744 -375.5296452802629,5
2,615,6,1,0.9999993096890171 -0.0009872177472320387 -0.0006371990348556962 0.0009870026758731776 0.9999994558743568 -0.0003377524371650231 0.000637532123338818 0.0003371232868586149 0.9999997399503069,0.2671565031112948 0.506924837061888 0.1564613947706448,5
2,625,6,1,0.9999760059318625 -0.006859261436284736 0.0009685520683715421 0.006861875285865543 0.9999727531644518 -0.002721689965420604 -0.0009498568953715814 0.0027282707445069887 0.9999958271466054,-2.1407937743305183 5.015909522643483 0.1755449793263324,5
2,642,6,1,0.999999927340643 0.00031807935376909624 0.00021010529280837686 -0.000318283295698496 0.9999994775910499 0.0009713461651216782 -0.00020979621788705383 -0.0009714129675488792 0.9999995061710749,-0.03743029094513872 -0.9900347029367822 -0.31274867474098755,5
2,648,6,1,0.9717596759315235 -0.23140697821511075 -0.046194617292599285 0.2355613229799803 0.9397411359411713 0.24778510959280242 -0.013928221328655326 -0.25166924296255777 0.9677130756568666,-119.49979786867891 -317.93023463441284 -331.56956203438153,5
2,649,6,1,0.9457499334506603 -0.20680264778239388 0.2505787865088831 0.09522814967055324 0.9138318874999711 0.394769402181278 -0.31062624307742515 -0.3494909816553668 0.8839498802834771,-401.7894866532853 -344.85598728210664 -115.39351342005148,5
2,650,6,1,0.8384880649950801 -0.3190993740527305 0.4417163731852871 0.17331982094121023 0.9246850139198345 0.33899537563362747 -0.5166217228589163 -0.20768537385004568 0.8306435944248615,-486.5373020086973 -248.6327573020461 -706.7987390388492,5
2,652,6,1,0.839107595618204 -0.5158833760970113 0.17251894169216958 0.43167130290065275 0.8244912042101855 0.36588815289934074 -0.3309959655764549 -0.23254805190925149 0.9145288810777497,-184.64141893992527 -463.0551246501969 156.60297835312858,5
2,667,6,1,0.9999997765435357 0.0005251333292755067 0.0004137002108222376 -0.0005249278048248818 0.9999997388462505 -0.0004967476524904979 -0.00041396096153153983 0.0004965303787452802 0.9999997910469303,-0.3776780216865063 0.5849767023360215 0.10935181255877069,5
2,669,6,1,0.9999998509446386 -0.00017627694737162858 -0.0005167563617863857 0.00017667104401472566 0.9999996935464613 0.0007626888783329178 0.0005166217589574473 -0.0007627800605358726 0.9999995756341786,0.3626668829132029 -0.6212222718374107 -0.22643844866831842,5
2,679,6,1,0.8954878621908575 -0.15778076322059673 0.416181113730999 -0.02420835010691089 0.9164077929578887 0.399513094642908 -0.444427096894361 -0.36783418514811533 0.8168124434547216,-464.7630641846404 -430.33328781403793 -256.76762326137157,5
2,695,6,1,0.985568349211517 0.030240900332372193 0.16655484676097826 -0.09321830219635042 0.9182450287820021 0.3848849376797827 -0.14129889301801052 -0.39485637270307306 0.907812242574232,-153.3919217758979 -499.16001301505736 49.69150187858472,5
2,703,6,1,0.99999967911496 6.870935099895226e-05 0.0007981534959360936 -6.653903310016585e-05 0.9999963016198994 -0.0027188819543835785 -0.000798337356675588 0.0027188279735731458 0.9999959853078987,-1.0651459806833259 3.709464025736004 0.29204980999202235,5
2,708,6,1,0.9999999853761825 -0.0001683622147027053 3.0029977525332374e-05 0.00016836251382662537 0.9999999857774454 -9.958597400355762e-06 -3.002830044655791e-05 9.963653177041953e-06 0.9999999994995131,-0.12067722204977827 -0.0681329483915647 0.06198293427860335,5
2,711,6,1,0.9999999773230928 0.0001948745699085208 8.58936315950732e-05 -0.0001948768079978458 0.9999999806722419 2.6048926168795606e-05 -8.588855366153426e-05 -2.6065664254732845e-05 0.9999999959718687,-0.16369204796825443 7.116030717213562e-05 0.007008349919033208,5
2,727,6,1,0.9790460465208646 -0.1770386061299177 0.1006288762306402 0.14460426074286734 0.9523413738511199 0.26858055667968683 -0.14338216962675068 -0.2484013679329029 0.9579865937695512,-36.19590355300892 -364.1321404979782 238.54321136704513,5
2,736,6,1,0.9494210649725993 -0.07422110011766361 0.30510796397934564 0.07205546714632305 0.9972314557552548 0.018369357816282968 -0.3056266530272238 0.004544441613797615 0.9521405867884206,-177.8054041155027 1.581861038228931 106.43942775666189,5
2,737,6,1,0.9999992052627757 0.001110596855610848 0.000596697947361835 -0.0011102918654201238 0.9999992529536296 -0.0005112183047788835 -0.0005972652590427452 0.0005105553896179171 0.9999996913036537,-0.8454164361674259 0.6751485163049296 0.11692776748509459,5
2,739,6,1,0.9841801080750588 0.16959137658110196 -0.05126675198110875 -0.16868406793113083 0.9854342065818728 0.021566402680091745 0.05417748698095266 -0.012577340246692825 0.9984521072223487,80.0947065858043 -24.72627252500063 4.398179370469961,5
2,740,6,1,0.999743538548333 -0.012638387723899386 -0.01879170792128751 0.014483116232974325 0.9947286003191129 0.10151478242778789 0.01740966613811798 -0.10176091028936057 0.9946565340166624,50.225916014338736 -123.95280415185945 4.773403625735,5
2,750,6,1,0.9795962890887309 -0.19141463754818597 -0.06124987294588255 0.19424707774357042 0.82356240387976 0.5329287379226955 -0.05156726860784352 -0.5339526228497149 0.8439404086546852,67.02591421912905 -715.5425337011438 8.577669331571336,5
2,754,6,1,0.9999989383864356 -0.0007015091568830789 0.0012771495224303403 0.0007025467075830599 0.9999994234376689 -0.0008121283468476848 -0.0012765790706018437 0.0008130247418730585 0.9999988546676667,-1.746896742259878 0.7858670791230793 0.4036535711986744,5
2,756,6,1,0.9999992187855966 0.0006748688377929413 0.0010521312887199485 -0.0006730383435434445 0.999998261133266 -0.0017391807936815162 -0.0010533031781242153 0.0017384713103088534 0.9999979341328248,-1.2139944201324937 2.401048423591874 0.5870700796522215,5
2,758,6,1,0.9995588534138214 -0.000638965611030072 0.029693270028653074 0.0014710227869236675 0.9996066067335357 -0.028008353515104584 -0.02966369252144674 0.028039677202397417 0.9991665736244277,-37.355106880724094 38.66048870316985 21.10394299337304,5
2,761,6,1,0.9255105284549374 0.35000210563137407 -0.1446678532800778 -0.3412370800631191 0.9363644753071977 0.08233361751237779 0.16427877802399868 -0.02683459402119408 0.9860488769095882,252.5915222877619 -22.846214239027496 -102.98081232540036,5
2,762,6,1,0.9863694188551613 0.03786555862177088 0.16012985048888217 0.016274200444222564 0.9459408745392555 -0.323930567059994 -0.16373918268768692 0.32212119046434895 0.9324309189996857,-221.5792267287954 462.02166464438636 115.18196895212873,5
2,764,6,1,0.9699046823689946 0.09553984238401242 -0.223957687155274 0.011881538362043257 0.9001339791327503 0.43545108641131486 0.24319485225812842 -0.42500700950440873 0.8719090008178988,158.52990393387242 -575.3055094111315 22.7032600082751,5
2,768,6,1,0.999999972221464 0.00017123224518006408 -0.0001619771244054935 -0.00017124418405223274 0.9999999826221526 -7.369615248326022e-05 0.00016196450243260996 7.372388807649899e-05 0.9999999841661434,0.2982856478376519 0.1527597465754411 0.03556629893864738,5
2,769,6,1,0.9999999842658739 0.00013209003819954213 -0.00011840808308874462 -0.00013211241766770965 0.9999999734098227 -0.00018901498358436797 0.00011838311294387616 0.00018903062378849977 0.999999975126431,0.23328599153826346 0.2760245524380025 0.0946347369583691,5
2,770,6,1,0.9999999236934053 5.155550631738559e-05 -0.00038724051111183044 -5.177686306787055e-05 0.9999998352747098 -0.0005716377436981723 0.000387210976250163 0.0005716577501774234 0.9999997616375097,0.37310148237699536 0.7290388565231183 0.2774889802767575,5
2,773,6,1,0.929134499169581 0.1385685759040874 -0.34279415430372256 -0.05697518726885739 0.9697016605085517 0.23755529386363067 0.3653257594101045 -0.20119005785294347 0.9088782372422385,522.7881333495528 -234.25665236214314 -52.59560504587463,5
2,775,6,1,0.9995146326291862 0.030394006196042767 0.006833999377874184 -0.0304163670983974 0.9995322177917696 0.0031922106449572274 -0.006733778484432462 -0.0033985266838967854 0.9999715527172265,4.259719013576188 1.417552570672342 -2.1752398843334504,5
2,785,6,1,0.9999997161137166 0.0005205538927876563 -0.0005447899877215473 -0.0005209319108832045 0.9999996235199111 -0.0006939668435366891 0.0005444285354771622 0.0006942504450187653 0.9999996108068692,0.7047813593156178 0.9714795282669115 0.16550959564119694,5
2,788,6,1,0.9999997544529398 0.000695366009208281 8.69492539102984e-05 -0.0006954581712995817 0.9999991916380926 0.001064453424572176 -8.620899889387121e-05 -0.0010645136327676608 0.9999994296892041,-0.11146491869394026 -1.1126100554887728 0.001967232344441072,5
2,791,6,1,0.9884953852574332 0.08628885701969055 -0.1242220048099163 -0.05237816401818699 0.9657696839500323 0.25405795696481714 0.14189221704816446 -0.24462859750505062 0.9591785277120567,68.51766061679871 -258.52059578164585 92.14484823264519,5
2,794,6,1,0.9816900687241142 -0.18241343621782138 0.05486298620792368 0.188368701518497 0.8868302984148682 -0.4219588298657006 0.028316801667550056 0.4245672621630204 0.9049534787173962,-105.43845129984194 744.8744890895068 94.29481378740051,5
